x1,x2,y
7.947125915945232,15.036424647550154,0.0
10.434639700773278,12.226183593025686,0.0
7.561417066817762,16.368083718136358,0.0
9.840066906246712,17.80737889924141,0.0
10.51861972350026,15.251524379069984,0.0
8.604780474493444,13.822186709645939,0.0
12.079462504329005,13.1053175041293,0.0
9.264081419623555,15.316462563122972,0.0
10.608259579625715,13.288861827820117,0.0
8.771482503715456,13.10330063318888,0.0
10.955133856378882,14.825801047020644,0.0
10.356387877938955,13.042678452975377,0.0
7.39579270097316,14.342472890608676,0.0
10.212908247357811,14.559851492703135,0.0
10.818938355275488,11.933017383644827,0.0
10.693899288139573,16.677226338874558,0.0
8.672399782553418,13.449781348054204,0.0
6.6053249523276785,12.059649009835775,0.0
12.464301665048131,14.144159052876997,0.0
9.955014832583133,13.29585891969107,0.0
12.12400545235807,13.544095093063396,0.0
9.760982508753258,11.99287918600437,0.0
9.087600496035195,15.457455866325812,0.0
10.25658162145563,13.973011638507868,0.0
11.868603753797176,14.868980077682195,0.0
9.787077287947454,15.078060786321847,0.0
11.204607182952433,10.119432178021272,0.0
10.395482946309539,13.33610523044182,0.0
10.379210527985979,12.958424618965125,0.0
10.979894519394653,14.703346629220563,0.0
9.931759674966179,14.191000386843946,0.0
8.838135453904805,13.697644717028433,0.0
7.349464781487838,16.35457472004943,0.0
11.300270185919173,13.866531679828675,0.0
8.509001544280338,14.163120327691074,0.0
9.837487364238923,13.859587802102249,0.0
7.814935759939266,11.486664742585752,0.0
8.225726871765774,13.413667723292098,0.0
9.787515899931588,12.954867907913794,0.0
8.269517160386517,12.875510217134101,0.0
10.088864529879816,13.838871847136256,0.0
9.872341274565292,14.396818568243992,0.0
9.739891041378359,13.981164193010875,0.0
11.030392749160766,13.874041299904327,0.0
10.30954994965663,13.104121840613184,0.0
10.65153386899695,12.37737791671411,0.0
6.47541185889088,13.112674447922979,0.0
10.160115818505073,15.12543402367842,0.0
9.75907108273741,14.569378556878522,0.0
9.903141006892376,15.26029302472204,0.0
11.378468180767758,13.014393110683772,0.0
9.411663077146386,13.416784909763432,0.0
11.918269842809904,12.076078747119771,0.0
10.201788002609728,15.693206048000764,0.0
8.021526291003706,11.558131298346177,0.0
9.405160828354212,13.419265302751842,0.0
7.994123678398418,11.577900297406037,0.0
10.42921847090684,16.408943263905513,0.0
8.041955124889698,13.836298636787163,0.0
9.908079240121596,15.454920550006973,0.0
10.502593071398556,15.15558184042249,0.0
10.652708046734723,11.865334310913305,0.0
11.460205209487013,13.127206363565081,0.0
6.8316380228347295,13.84599135850585,0.0
11.365912325706098,14.56454623729274,0.0
10.712153429148533,15.169681196552098,0.0
9.354468064557723,13.461959937077594,0.0
9.332901893988703,14.968467956364425,0.0
11.689311027941118,13.458243685506924,0.0
8.823864023102312,15.430399021157216,0.0
9.721789424486948,14.233177854121767,0.0
12.25102585498006,12.889031229097581,0.0
8.786590844330942,15.819985643085424,0.0
9.94517848695064,12.817487271486996,0.0
9.459979434616713,15.910031303677687,0.0
11.018504046971207,14.058287322760473,0.0
10.188518205882643,10.309050539364765,0.0
11.8004531412123,15.030285134273154,0.0
11.656581900443662,15.638027816156828,0.0
13.539501333758897,12.488879030859804,0.0
11.822642815296165,14.03300040441288,0.0
9.404068614322977,13.986628013071297,0.0
8.070643147658297,14.086866813805694,0.0
9.904163214437702,12.604825479046188,0.0
9.538392208827611,13.306678061816452,0.0
9.25374886179106,14.834817250262889,0.0
10.718524871077236,14.628653834424298,0.0
9.081129113640417,15.351863638941685,0.0
11.059359583012489,15.851720453327786,0.0
11.65895047869419,13.798034411956378,0.0
8.17758933325634,14.80279140089062,0.0
10.982804242615947,12.193828220969428,0.0
11.671076636566248,15.78954463104025,0.0
9.721787763557241,12.018248519026994,0.0
8.966193119286633,13.198749433010564,0.0
10.411690832287126,13.633148206157145,0.0
10.101425322135771,14.211489892914969,0.0
10.34836912123519,14.59181100932871,0.0
12.279566328450446,14.950373448819242,0.0
9.129789362119494,15.378930045758452,0.0
10.112555333500787,14.647890725057888,0.0
8.895789556834591,14.732415991090313,0.0
10.718313794505786,14.863059831321848,0.0
10.727326884332488,14.555570592868369,0.0
9.51092609124542,15.737238869342088,0.0
9.554076993515958,13.121917204697702,0.0
9.587921672698668,12.829478294526599,0.0
10.762217567580436,14.742567973103606,0.0
8.798775139725105,15.20556285669298,0.0
12.62125026588438,13.159091213493067,0.0
11.791160884770688,16.372465023430905,0.0
11.818438455303685,16.193943542262197,0.0
8.83721655836898,14.542365353939537,0.0
9.654838480042226,11.290601328999267,0.0
9.660361073024411,14.518729735732586,0.0
9.090905887491669,12.822835833748163,0.0
10.199626967583653,14.767110797619225,0.0
8.550097307811786,14.054522015374292,0.0
7.900276853840451,13.484593076128956,0.0
8.929375647256201,12.791829399805785,0.0
8.14465809429015,16.552860621456578,0.0
10.380113710171068,12.66398981084301,0.0
9.641397001366904,14.212359982569211,0.0
10.266636843592607,15.228261657973867,0.0
8.688055539136224,13.795011209755732,0.0
9.435011193241769,13.639510723815423,0.0
11.789408898844975,13.179443036185877,0.0
11.554164541250753,10.262134249775734,0.0
8.364058564357425,15.296320237596591,0.0
10.661743978765536,15.879401729887528,0.0
10.124904438712619,15.06030544744452,0.0
8.744940009750234,12.688713531953749,0.0
8.88751190042241,16.76454799560533,0.0
9.057307189970873,14.330430864779313,0.0
10.299282762492844,14.23962972838266,0.0
10.09253688415649,14.899549656904034,0.0
9.990555739982454,16.116970508290073,0.0
12.445101311754453,16.336259596145666,0.0
8.810223891712077,16.988418568079435,0.0
10.869944862926795,14.501607599070335,0.0
11.366572019478866,16.649148970886227,0.0
9.062199684892537,15.761251861022274,0.0
9.308929343467478,16.040480441990624,0.0
12.837962410155255,15.018710204198625,0.0
11.561659616509147,12.735888077938528,0.0
9.40328188322655,12.842617756084563,0.0
11.123746685532735,14.938980141168829,0.0
11.117558732642316,13.715135100183158,0.0
11.264741760633378,13.83255463783355,0.0
9.687578131588367,14.530890260555138,0.0
9.777994130133836,15.022987887720483,0.0
10.10725228566382,15.831316711385556,0.0
10.799742373922877,14.677791935218432,0.0
11.202820775098926,14.04253334433442,0.0
10.80210602776964,15.584626403808713,0.0
9.004036335559706,14.10065367033189,0.0
9.429751263233147,15.460854655552092,0.0
10.456406775551926,15.201496625336784,0.0
12.297210221813472,14.312038221188725,0.0
11.896037867796469,12.50921660035084,0.0
10.295289726798106,12.921612627318444,0.0
9.804416850754867,16.40140662855094,0.0
10.044422479894505,12.858740878667447,0.0
12.757001249973223,14.654940193738666,0.0
9.840412533835924,12.221330906744893,0.0
10.507535254111144,15.29695713322542,0.0
7.29009764598996,14.718537983283781,0.0
10.929143648149982,15.521885014086376,0.0
10.09275238600693,11.568541641001255,0.0
8.764668248309784,16.58551391893472,0.0
9.023957565132376,14.129916778735192,0.0
10.004975906225326,14.03851659428559,0.0
10.466482578659466,12.88309931982841,0.0
8.40480440064674,14.195167789348014,0.0
11.376391406544352,13.602369299799683,0.0
8.983033408172506,11.95085672190082,0.0
9.462299667822323,12.218858866878318,0.0
10.631592618336597,13.069392536866296,0.0
10.215675358313524,13.675732592376244,0.0
12.27818125033063,12.510803867334744,0.0
10.674193498077566,15.665662651209162,0.0
10.356774149412887,14.550307065409585,0.0
12.306923438659165,14.179239180162677,0.0
11.239176076085661,14.393875754456758,0.0
10.572818386183048,14.7909485017094,0.0
8.798563258612187,12.363718388992432,0.0
10.364642597436545,13.742317103619209,0.0
10.64602231901608,12.554318972764191,0.0
9.85408826788083,15.8170288812352,0.0
11.191732748301867,15.924019238897062,0.0
9.205485115924818,14.517667089435022,0.0
9.00977743509791,14.747580244705487,0.0
12.493539443055576,12.595019327694542,0.0
12.502617833412822,12.236179257403009,0.0
9.703906229766545,12.996994962778428,0.0
12.57666731093052,14.286766839083551,0.0
10.586022791408208,14.769778450537455,0.0
11.601713614176884,15.100643111200615,0.0
11.347382311692755,12.798580015855675,0.0
8.786613644926922,12.929542317876713,0.0
12.967115922749882,14.528476636788602,0.0
9.517485137608706,15.216953090412817,0.0
7.483748193850415,15.37886065513293,0.0
11.130900413089192,12.518149786210854,0.0
9.631627029812812,15.625314974511802,0.0
10.671709944811427,15.834084176557498,0.0
7.763121321015088,14.368342584850152,0.0
10.996517752201813,13.53632840664639,0.0
10.857539885697667,13.11087986484172,0.0
8.651841375378233,14.4725473668108,0.0
7.40100636708787,15.30421078868572,0.0
9.50580871545177,10.67916695996215,0.0
9.341086113748927,13.61688191073542,0.0
11.68507007086558,14.293201711853806,0.0
11.419872967969729,11.889447685415321,0.0
10.57619320991903,12.800026724203503,0.0
14.34196755147056,11.966549435880726,0.0
9.262128986696625,14.837097894712235,0.0
8.95523237380891,11.158344561307729,0.0
9.554537464777356,13.924539218842204,0.0
8.45949675842964,13.887712075747901,0.0
10.025532881729225,9.956795104735182,0.0
10.343363191955147,13.191639621876867,0.0
9.242651864047316,13.032804904336711,0.0
7.917019343420934,13.444088341521766,0.0
10.300018031718729,14.18165599677,0.0
11.736310770029991,10.234565776571355,0.0
10.342526054350818,13.228347530963958,0.0
8.629442295073208,14.651205858970961,0.0
8.563532815124411,15.04743568643661,0.0
5.959380493648332,14.206654842378413,0.0
10.649879510500927,14.603750010291652,0.0
10.42692477429574,15.642043124832016,0.0
10.14810605116027,14.371891177186937,0.0
10.979118493736042,11.94925174102858,0.0
9.647128953224321,14.285747438744007,0.0
8.994794760088121,11.507475692545034,0.0
9.104975772085233,13.598483992310967,0.0
9.044334358231787,15.291544016973182,0.0
9.497050056654931,15.549102069939874,0.0
13.04392683352868,14.910164178886543,0.0
9.807183775333675,14.695793859016133,0.0
9.827418056096766,14.959802723945417,0.0
9.390159526514152,14.787834120970336,0.0
12.197063702570052,13.371683764179203,0.0
10.711696306378858,14.944572962654775,0.0
9.503002921461174,13.897661048666727,0.0
6.360794185004941,13.264660827364478,0.0
10.421648944793496,12.865515280305708,0.0
9.846716875706372,16.833878127546377,0.0
10.817662826158504,14.232615818892201,0.0
8.80107465446085,15.227910455090393,0.0
8.538100894921312,14.637570382638485,0.0
10.595390932997642,13.627671964658731,0.0
10.64964858781825,14.31691230878912,0.0
9.443301040003702,14.336668865486429,0.0
9.553829350930421,12.150894277539393,0.0
